id,region_id,lat,lng,title
100668342,2462,45.760000,21.110000,Săcălaz
100668365,2483,47.020000,26.850000,Săbăoani
100668394,2477,44.950000,27.220000,Ruşeţu
100668431,2490,43.930000,24.600000,Rusăneşti
100668442,2466,46.030000,25.220000,Rupea
100668465,2487,45.180000,25.380000,Runcu
100668467,2485,45.120000,23.130000,Runcu
100668488,2467,47.250000,26.850000,Ruginoasa
100668495,2482,46.070000,27.120000,Rugineşti
100668542,2473,45.400000,25.170000,Rucăr
100668546,2483,46.830000,26.520000,Roznov
100668548,2476,47.730000,24.220000,Rozavlea
100668552,2472,46.170000,21.070000,Pecica
100668555,2485,44.920000,23.180000,Rovinari
100668569,2490,43.980000,24.320000,Rotunda
100668605,2500,44.120000,24.980000,Roşiori de Vede
100668620,2469,44.800000,27.380000,Roşiori
100668628,2480,44.870000,23.930000,Roşiile
100668631,2491,46.430000,27.880000,Roşieşti
100668645,2485,45.050000,23.750000,Roşia de Amaradia
100668656,2474,45.820000,24.320000,Roşia
100668660,2492,44.220000,27.430000,Roseţi
100668681,2476,47.900000,24.050000,Rona de Sus
100668693,2493,45.830000,23.280000,Romos
100668698,2483,46.780000,26.680000,Romîni
100668732,2483,46.920000,26.920000,Roman
100668737,2478,47.830000,26.600000,Roma
100668751,2484,44.470000,22.810000,Rogova
100668772,2488,47.420000,24.820000,Rodna
100668781,2473,44.670000,25.030000,Rociu
100668799,2494,44.410000,25.540000,Roata de Jos
100668815,2493,45.480000,22.850000,Râu de Mori
100668828,2466,45.580000,25.450000,Râşnov
100668872,2480,45.100000,24.370000,Râmnicu Vâlcea
100668873,2477,45.380000,27.050000,Râmnicu Sărat
100668911,2468,44.870000,26.130000,Râfov
100668913,2470,46.570000,22.450000,Rieni
100668915,2475,46.680000,24.400000,Rîciu
100668933,2499,44.720000,27.100000,Reviga
100668954,2489,45.300000,21.890000,Reşiţa
100668963,2476,47.830000,24.400000,Repedea
100668973,2476,47.980000,23.630000,Remeţi
100668979,2462,45.780000,21.380000,Remetea Mare
100668983,2476,47.530000,23.550000,Remetea Chioarului
100668986,2501,46.780000,25.450000,Remetea
100668987,2470,46.730000,22.350000,Remetea
100668988,2475,46.570000,24.550000,Remetea
100668995,2475,46.780000,24.720000,Reghin
100669013,2467,47.220000,27.500000,Rediu
100669018,2483,46.750000,26.570000,Rediu
100669022,2465,45.720000,27.830000,Rediu
100669026,2490,44.050000,24.300000,Redea
100669043,2476,47.630000,23.520000,Recea
100669051,2466,45.720000,24.930000,Recea
100669054,2473,44.530000,25.020000,Recea
100669058,2462,45.800000,21.500000,Recaş
100669060,2488,47.280000,24.450000,Rebrişoara
100669064,2491,46.870000,27.550000,Rebricea
100669067,2488,47.320000,24.500000,Rebra
100669072,2487,44.930000,25.530000,Răzvad
100669098,2478,47.570000,27.200000,Răuseni
100669102,2483,47.250000,26.420000,Răuceşti
100669116,2473,44.730000,25.130000,Răteşti
100669126,2494,44.090000,25.660000,Răsuceni
100669128,2463,43.880000,23.280000,Rast
100669148,2464,44.250000,27.930000,Rasova
100669156,2474,45.700000,24.070000,Răşinari
100669186,2488,47.380000,24.180000,Târlișua
100669192,2489,45.440000,21.690000,Ramna
100669241,2467,46.950000,27.930000,Răducăneni
100669244,2492,44.200000,26.520000,Radovanu
100669245,2463,44.170000,23.620000,Radovan
100669253,2490,44.120000,24.680000,Radomireşti
100669288,2478,48.230000,26.800000,Rădăuți-Prut
100669289,2481,47.850000,25.920000,Rădăuţi
100669292,2481,47.470000,26.250000,Rădăşeni
100669320,2462,45.700000,21.640000,Racoviţa
100669321,2480,45.680000,24.350000,Racoviţa
100669339,2471,46.700000,26.750000,Racova
100669344,2497,46.080000,25.530000,Racoșul de Sus
100669348,2482,46.000000,26.880000,Răcoasa
100669364,2471,46.430000,27.370000,Răchitoasa
100669371,2478,47.770000,26.680000,Răchiţi
100669398,2489,44.990000,21.620000,Răcăşdia
100669405,2487,44.630000,25.730000,Răcari
100669408,2471,46.330000,26.980000,Răcăciuni
100669436,2481,47.870000,25.620000,Putna
100669443,2494,43.900000,25.730000,Putineiu
100669444,2500,43.900000,24.970000,Putineiu
100669491,2484,44.280000,22.930000,Punghina
100669493,2491,46.700000,27.330000,Pungeşti
100669499,2491,46.420000,27.500000,Puieşti
100669501,2493,45.520000,23.100000,Pui
100669504,2482,46.000000,27.200000,Pufeşti
100669517,2487,45.080000,25.420000,Pucioasa
100669522,2468,44.820000,26.080000,Puchenii Mari
100669528,2484,44.610000,22.920000,Prunişor
100669545,2494,44.090000,26.230000,Prundu
100669549,2480,44.730000,24.270000,Prundeni
100669576,2487,44.700000,25.500000,Produleşti
100669587,2467,47.380000,27.500000,Probota
100669590,2484,44.220000,22.710000,Pristol
100669618,2467,47.080000,27.880000,Prisăcani
100669643,2485,45.070000,23.680000,Prigoria
100669647,2489,44.940000,22.110000,Prigor
100669654,2473,44.880000,25.080000,Priboieni
100669665,2481,47.450000,26.420000,Preuteşti
100669691,2466,45.720000,25.770000,Prejmer
100669698,2463,44.350000,23.600000,Predeşti
100669730,2478,47.520000,27.020000,Prăjeni
100669735,2501,46.550000,25.130000,Praid
100669753,2487,44.550000,25.580000,Potlogi
100669772,2490,44.480000,24.650000,Potcoava
100669783,2477,45.230000,26.850000,Poșta Câlnău
100669800,2468,45.270000,26.130000,Poseștii-Ungureni
100669818,2474,45.750000,24.450000,Porumbacu de Jos
100669832,2500,43.930000,25.370000,Poroschia
100669836,2484,44.500000,22.940000,Poroina Mare
100669847,2467,47.300000,27.520000,Popricani
100669850,2500,44.370000,25.180000,Tătărăştii de Jos
100669870,2502,44.380000,26.170000,Popeşti-Leordeni
100669882,2470,47.230000,22.420000,Popeşti
100669883,2467,47.150000,27.230000,Popeşti
100669897,2480,44.980000,24.100000,Popeşti
100669904,2473,44.770000,25.070000,Popeşti
100669940,2484,44.970000,22.760000,Ponoarele
100669947,2478,48.070000,26.320000,Pomârla
100669952,2470,46.780000,22.280000,Pomezeu
100669955,2485,45.180000,23.800000,Polovragi
100669968,2481,47.520000,25.450000,Pojorâta
100669980,2489,44.770000,21.580000,Pojejena
100669995,2476,47.820000,24.430000,Poienile de sub Munte
100669998,2467,46.930000,27.180000,Poienile
100670006,2491,46.620000,27.530000,Poieneşti
100670008,2483,46.900000,27.130000,Poienari
100670021,2483,47.100000,25.970000,Poiana Teiului
100670033,2474,45.800000,23.730000,Poiana Sibiului
100670059,2466,45.600000,25.300000,Poiana Mărului
100670064,2463,43.920000,23.070000,Poiana Mare
100670075,2473,44.820000,24.730000,Poiana Lacului
100670092,2482,45.650000,26.980000,Poiana Cristei
100670093,2483,47.070000,26.320000,Poiana Crăcăoani
100670098,2468,45.130000,25.680000,Poiana Câmpina
100670155,2485,44.570000,25.680000,Poiana
100670162,2497,46.070000,26.150000,Poian
100670167,2477,44.920000,27.000000,Pogoanele
100670178,2491,46.320000,27.570000,Pogana
100670213,2495,46.920000,22.900000,Poeni
100670222,2500,44.400000,25.330000,Poeni
100670232,2468,44.750000,26.020000,Poienarii Burchii
100670245,2481,45.220000,25.050000,Poenari
100670257,2471,46.200000,27.380000,Podu Turcului
100670273,2475,46.620000,24.070000,Poduri
100670274,2471,46.470000,26.530000,Poduri
100670297,2467,47.220000,27.270000,Podu Iloaiei
100670319,2483,46.800000,26.620000,Podoleni
100670330,2477,45.420000,27.020000,Podgoria
100670336,2468,45.120000,26.170000,Podenii Noi
100670347,2484,44.880000,22.540000,Podeni
100670353,2463,44.250000,23.780000,Podari
100670376,2464,44.220000,28.400000,Poarta Albă
100670390,2467,47.480000,27.100000,Plugari
100670409,2500,44.030000,25.130000,Plosca
100670432,2463,44.780000,23.350000,Plopşoru
100670443,2496,47.130000,22.680000,Plopiş
100670446,2500,43.970000,24.680000,Plopii-Slăvitești
100670467,2468,45.070000,25.980000,Plopeni
100670472,2471,46.680000,27.220000,Plopana
100670474,2468,44.950000,26.020000,Ploieşti
100670494,2480,44.470000,24.270000,Pleşoiu
100670515,2472,46.300000,22.430000,Pleşcuţa
100670528,2463,44.220000,23.180000,Pleniţa
100670552,2492,44.350000,26.370000,Plătăreşti
100670609,2473,44.850000,24.870000,Piteşti
100670623,2463,43.900000,23.170000,Piscu Vechi
100670649,2469,45.500000,27.730000,Piscu
100670652,2479,47.580000,22.300000,Pişcolt
100670659,2462,45.900000,21.340000,Pişchia
100670686,2477,45.280000,26.550000,Pârscov
100670706,2471,46.580000,26.600000,Pârjol
100670768,2471,46.250000,26.650000,Pârgărești
100670777,2483,47.250000,26.070000,Pipirig
100670794,2472,46.330000,21.700000,Păncota
100670815,2487,45.180000,25.430000,Pietroşiţa
100670819,2473,45.180000,24.850000,Pietroşani
100670821,2500,43.720000,25.630000,Pietroşani
100670826,2477,45.100000,26.570000,Pietroasele
100670832,2470,46.580000,22.550000,Pietroasa
100670862,2480,45.100000,24.130000,Pietrari
100670869,2463,44.330000,23.950000,Pieleştí
100670884,2483,46.830000,26.430000,Piatra Şoimului
100670888,2490,44.370000,24.270000,Piatra Olt
100670889,2483,46.920000,26.330000,Piatra Neamţ
100670923,2500,43.820000,25.170000,Piatra
100670925,2495,45.900000,23.480000,Pianu de Sus
100670938,2493,45.420000,23.370000,Petroşani
100670959,2472,46.050000,22.380000,Petriş
100670969,2493,45.450000,23.420000,Petrila
100670981,2483,47.170000,26.470000,Petricani
100671003,2487,44.650000,25.330000,Petreşti
100671015,2502,44.580000,26.300000,Petrăchioaia
100671034,2475,46.730000,24.720000,Petelea
100671053,2485,45.070000,23.030000,Peştişani
100671067,2464,44.180000,28.130000,Peştera
100671110,2492,44.450000,27.550000,Perişoru
100671116,2480,45.380000,24.400000,Perişani
100671118,2460,44.680000,26.010000,Periş
100671128,2499,44.550000,27.220000,Perieţi
100671129,2490,44.400000,24.550000,Perieţi
100671132,2467,46.300000,27.620000,Perieni
100671136,2496,47.230000,22.880000,Pericei
100671138,2462,46.050000,20.870000,Periam
100671145,2500,44.050000,25.080000,Peretu
100671182,2462,45.610000,21.060000,Peciu Nou
100671184,2464,43.900000,28.500000,Pecineaga
100671187,2465,45.630000,27.800000,Pechea
100671196,2480,45.070000,24.130000,Păușești-Otăsău
100671200,2480,45.130000,24.250000,Păuşeşti-Măglaşi
100671209,2482,46.030000,27.100000,Păuneşti
100671218,2472,46.120000,21.580000,Păuliş
100671224,2470,47.780000,22.920000,Păuleşti
100671228,2468,45.000000,25.980000,Păuleşti
100671248,2484,44.350000,22.770000,Pătulele
100671263,2481,47.720000,26.200000,Pătrăuţi
100671281,2483,47.170000,26.570000,Păstrăveni
100671291,2467,47.250000,26.730000,Paşcani
100671319,2481,47.630000,25.970000,Pârteștii de Jos
100671337,2471,46.480000,27.100000,Parincea
100671352,2471,46.300000,27.000000,Parava
100671382,2502,44.450000,26.200000,Pantelimon
100671390,2475,46.550000,24.470000,Pănet
100671398,2482,45.900000,27.080000,Panciu
100671402,2471,46.330000,27.080000,Pănceşti
100671418,2481,47.550000,25.950000,Păltinoasa
100671427,2478,48.220000,26.650000,Păltiniş
100671443,2482,45.780000,26.720000,Paltin
100671471,2471,46.530000,26.120000,Palanca
100671550,2484,44.430000,22.990000,Padina Mică
100671556,2477,44.830000,27.120000,Padina
100671559,2485,45.020000,22.850000,Padeş
100671580,2497,45.800000,25.850000,Ozun
100671584,2464,44.270000,28.570000,Ovidiu
100671590,2460,44.550000,26.070000,Otopeni
100671600,2480,45.070000,24.030000,Oteşani
100671603,2489,45.530000,22.370000,Oţelu Roşu
100671607,2467,47.080000,27.030000,Oţeleni
100671626,2463,43.800000,23.900000,Ostroveni
100671636,2464,44.120000,27.370000,Ostrov
100671641,2481,47.400000,25.770000,Ostra
100671644,2470,47.030000,22.050000,Oşorhei
100671657,2490,44.250000,24.320000,Osica de Sus
100671661,2491,46.770000,27.470000,Oşeşti
100671676,2462,45.960000,21.200000,Orţişoara
100671681,2484,44.730000,22.400000,Orşova
100671691,2463,44.230000,23.230000,Orodel
100671699,2466,46.020000,25.550000,Ormeniş
100671705,2480,44.800000,24.220000,Orleşti
100671709,2490,43.750000,24.380000,Orlea
100671711,2474,45.750000,23.970000,Orlat
100671737,2471,46.280000,27.020000,Orbeni
100671738,2500,44.150000,25.320000,Orbeasca de Sus
100671746,2489,45.030000,21.690000,Oraviţa
100671751,2479,47.830000,23.280000,Oraşu Nou
100671757,2493,45.830000,23.200000,Orăştie
100671768,2470,47.070000,21.930000,Oradea
100671771,2490,44.580000,24.650000,Optaşi
100671776,2484,44.280000,23.080000,Oprişor
100671800,2483,46.820000,27.150000,Oniceni
100671824,2464,44.170000,27.670000,Oltina
100671832,2492,44.080000,26.630000,Olteniţa
100671846,2502,44.180000,25.280000,Olteni
100671849,2491,46.580000,27.900000,Olteneşti
100671869,2470,46.680000,21.980000,Olcea
100671884,2480,44.870000,24.300000,Olanu
100671890,2497,45.980000,26.250000,Ojdula
100671896,2471,46.200000,26.620000,Oituz
100671902,2494,43.950000,26.020000,Oinacu
100671933,2494,44.420000,25.770000,Ogrezeni
100671964,2501,46.300000,25.300000,Odorheiu Secuiesc
100671966,2479,47.800000,23.000000,Odoreu
100671974,2482,45.770000,27.050000,Odobeşti
100671975,2487,44.620000,25.570000,Odobeşti
100672016,2487,44.980000,25.550000,Ocniţa
100672019,2480,45.080000,24.320000,Ocnele Mari
100672021,2476,47.780000,23.930000,Ocna Şugatag
100672023,2474,45.880000,24.050000,Ocna Sibiului
100672024,2495,46.380000,23.850000,Ocna Mureş
100672050,2489,45.480000,22.250000,Obreja
100672060,2490,44.420000,24.100000,Oboga
100672073,2484,44.170000,22.980000,Obârșia de Câmp
100672108,2473,44.770000,24.970000,Oarja
100672123,2496,47.200000,22.730000,Nuşfalău
100672125,2488,47.100000,24.200000,Nuşeni
100672135,2460,44.720000,26.300000,Nuci
100672146,2487,44.780000,25.550000,Nucet
100672151,2485,45.180000,23.670000,Novaci
100672171,2470,46.980000,21.880000,Nojorid
100672216,2488,47.280000,24.320000,Nimigea de Sus
100672229,2486,45.180000,28.480000,Niculiţel
100672240,2478,47.870000,26.630000,Nicşeni
100672246,2465,45.930000,27.280000,Nicoreşti
100672263,2490,44.300000,24.800000,Nicolae Titulescu
100672275,2471,46.470000,26.920000,Nicolae Bălcescu
100672280,2464,44.380000,28.380000,Nicolae Bălcescu
100672301,2482,45.720000,26.720000,Nereju
100672331,2477,45.420000,26.300000,Nehoiu
100672343,2464,43.820000,28.200000,Negru Vodă
100672364,2471,46.700000,26.970000,Negri
100672365,2479,47.870000,23.430000,Negreşti-Oaş
100672375,2491,46.830000,27.430000,Negreşti
100672406,2473,44.600000,25.120000,Negraşi
100672414,2485,44.830000,23.170000,Negomir
100672486,2464,44.320000,28.600000,Năvodari
100672492,2500,43.670000,25.470000,Năsturelu
100672497,2488,47.280000,24.400000,Năsăud
100672507,2496,47.370000,23.320000,Năpradea
100672512,2500,44.000000,25.300000,Nanov
100672532,2486,45.050000,28.620000,Nalbant
100672544,2462,45.650000,22.180000,Nădrag
100672546,2472,46.170000,20.750000,Nădlac
100672581,2473,45.220000,24.780000,Muşeteşti
100672602,2486,45.030000,29.170000,Murighiol
100672615,2491,46.200000,28.020000,Murgeni
100672620,2464,44.180000,28.420000,Murfatlar
100672651,2491,46.620000,27.770000,Muntenii de Jos
100672654,2499,44.630000,26.980000,Munteni Buzău
100672660,2465,45.930000,27.430000,Munteni
100672669,2489,45.380000,22.330000,Muntele Mic
100672700,2501,46.250000,25.220000,Mugeni
100672714,2473,44.570000,25.170000,Mozăceni
100672720,2477,45.950000,27.100000,Moviliţa
100672722,2499,44.650000,26.480000,Moviliţa
100672729,2467,47.320000,27.350000,Movileni
100672732,2465,45.770000,27.350000,Movileni
100672734,2490,44.370000,24.650000,Movileni
100672744,2469,45.220000,27.600000,Movila Miresei
100672746,2477,44.980000,26.680000,Movila Banului
100672757,2485,44.800000,22.970000,Motru
100672760,2471,46.330000,27.380000,Motoşeni
100672781,2467,47.250000,26.620000,Moţca
100672784,2463,44.080000,23.200000,Moţăţei
100672808,2473,44.820000,24.770000,Moşoaia
100672809,2462,45.720000,21.330000,Moşniţa Nouă
100672826,2474,46.080000,24.400000,Moşna
100672838,2490,44.470000,24.120000,Morunglav
100672842,2487,44.670000,25.230000,Morteni
100672847,2487,45.220000,25.430000,Moroeni
100672862,2487,44.980000,25.650000,Moreni
100672887,2472,46.450000,22.250000,Moneasa
100672899,2481,47.680000,25.530000,Moldoviţa
100672905,2461,46.500000,23.650000,Moldoveneşti
100672912,2489,44.740000,21.670000,Moldova Nouă
100672922,2476,47.650000,24.550000,Moisei
100672926,2471,46.470000,26.480000,Moineşti
100672937,2502,44.530000,26.000000,Mogoşoaia
100672938,2467,47.130000,26.780000,Mogoşeşti-Siret
100672943,2467,47.030000,27.530000,Mogoşeşti
100672955,2487,44.680000,25.400000,Mogoşani
100672964,2479,47.670000,22.670000,Moftinu Mare
100672968,2466,45.480000,25.320000,Moeciu de Jos
100672977,2492,44.200000,27.380000,Modelu
100672983,2461,46.800000,24.030000,Mociu
100672987,2468,45.050000,26.250000,Moceşti
100673016,2481,47.570000,26.230000,Moara Carp
100673033,2468,45.020000,26.450000,Mizil
100673048,2492,44.170000,26.600000,Mitreni
100673050,2481,47.730000,26.250000,Mitocu Dragomirnei
100673079,2472,46.300000,21.680000,Mișca
100673082,2500,43.930000,25.470000,Mârzănești
100673093,2494,44.370000,25.560000,Mârşa
100673096,2467,47.150000,26.650000,Miroslăveşti
100673098,2467,47.150000,27.520000,Miroslava
100673102,2473,44.420000,24.930000,Miroşi
100673106,2467,46.970000,27.420000,Mironeasa
100673123,2476,47.500000,23.330000,Mireşu Mare
100673140,2467,47.080000,26.830000,Mirceşti
100673151,2469,45.120000,27.380000,Mircea Vodă
100673154,2464,44.280000,28.170000,Mircea Vodă
100673161,2473,44.950000,24.950000,Mioveni
100673177,2461,47.050000,23.950000,Mintiu Gherlii
100673219,2466,45.820000,25.050000,Mândra
100673242,2481,47.600000,25.870000,Mănăstirea Humorului
100673275,2492,44.220000,26.900000,Mînăstirea
100673300,2499,44.730000,27.230000,Miloşeşti
100673305,2481,47.780000,26.000000,Milişăuţi
100673315,2478,48.080000,26.700000,Mileanca
100673316,2482,45.650000,27.250000,Milcovul
100673354,2495,46.150000,23.730000,Mihalţ
100673365,2461,46.530000,23.750000,Mihai Viteazu
100673367,2464,44.630000,28.680000,Mihai Viteazu
100673380,2486,45.030000,28.730000,Mihail Kogălniceanu
100673381,2499,44.680000,27.730000,Mihail Kogălniceanu
100673382,2464,44.370000,28.450000,Mihail Kogălniceanu
100673386,2477,44.920000,26.670000,Mihăileşti
100673387,2494,44.330000,25.910000,Mihăileşti
100673392,2478,47.970000,26.150000,Mihăileni
100673397,2478,47.780000,26.920000,Mihail Eminescu
100673404,2494,44.140000,26.060000,Mihai Bravu
100673416,2473,45.120000,25.000000,Mihăeşti
100673417,2480,45.030000,24.250000,Mihăeşti
100673438,2474,45.880000,23.800000,Miercurea Sibiului
100673440,2475,46.530000,24.800000,Miercurea Nirajului
100673441,2501,46.350000,25.800000,Miercurea-Ciuc
100673453,2479,47.900000,22.950000,Micula
100673466,2491,46.820000,27.830000,Micleşti
100673482,2473,44.950000,24.870000,Miceşti
100673489,2461,47.130000,23.930000,Mica
100673490,2475,46.370000,24.420000,Mica
100673506,2495,46.100000,23.420000,Meteş
100673533,2496,47.150000,22.980000,Meseşenii de Jos
100673553,2500,44.970000,24.730000,Merişani
100673583,2464,44.050000,28.370000,Mereni
100673586,2477,45.130000,26.680000,Merei
100673594,2482,45.770000,26.950000,Mera
100673600,2463,44.570000,23.720000,Melineşti
100673619,2489,44.900000,22.370000,Mehadia
100673632,2479,47.780000,23.150000,Medieşu Aurit
100673634,2479,46.170000,24.350000,Mediaş
100673636,2464,44.250000,28.280000,Medgidia
100673652,2469,45.400000,27.630000,Măxineni
100673658,2487,44.030000,25.250000,Mavrodin
100673678,2488,46.980000,24.270000,Matei
100673683,2480,45.070000,23.850000,Mateeşti
100673685,2465,45.850000,27.530000,Matca
100673691,2487,44.720000,25.420000,Mătăsaru
100673695,2485,44.850000,23.080000,Mătăsari
100673702,2465,45.780000,28.030000,Măstăcani
100673706,2462,46.000000,21.450000,Maşloc
100673723,2490,44.200000,24.470000,Mărunţei
100673731,2501,46.230000,25.380000,Mărtiniş
100673783,2471,46.600000,26.900000,Mărgineni-Munteni
100673794,2483,46.900000,26.630000,Mărgineni
100673807,2481,47.820000,25.820000,Marginea
100673816,2470,47.350000,22.330000,Marghita
100673868,2496,47.220000,22.570000,Marca
100673873,2469,44.850000,27.970000,Măraşu
100673881,2482,45.880000,27.230000,Mărăşeşti
100673893,2477,45.200000,26.800000,Mărăcineni
100673894,2473,44.900000,24.880000,Mărăcineni
100673908,2478,47.980000,27.070000,Manoleasa
100673921,2464,43.800000,28.580000,Mangalia
100673931,2487,44.970000,25.280000,Măneşti
100673932,2468,44.870000,25.850000,Măneşti
100673934,2468,45.320000,25.980000,Măneciu
100673948,2499,44.700000,26.670000,Manasia
100673964,2491,46.180000,27.920000,Măluşteni
100673977,2473,45.100000,24.800000,Mălureni
100673982,2463,44.230000,23.870000,Malu Mare
100673986,2487,45.150000,25.200000,Malu cu Flori
100674003,2484,44.700000,22.730000,Malovăţ
100674006,2497,46.020000,25.830000,Malnaş
100674011,2481,47.470000,26.080000,Mălini
100674030,2500,44.120000,24.930000,Măldăeni
100674061,2488,47.400000,24.750000,Maieru
100674066,2482,45.500000,27.500000,Măicăneşti
100674078,2486,45.080000,29.080000,Mahmudia
100674105,2468,45.070000,25.730000,Măgureni
100674115,2468,45.100000,26.030000,Măgurele
100674117,2502,44.350000,26.030000,Măgurele
100674124,2488,47.380000,24.800000,Măgura Ilvei
100674146,2471,46.570000,26.850000,Măgura
100674155,2482,45.270000,26.580000,Măgura
100674161,2487,44.030000,25.400000,Măgura
100674170,2463,44.030000,23.100000,Maglavit
100674172,2471,46.520000,26.550000,Măgireşti
100674184,2475,46.570000,24.900000,Măgherani
100674188,2470,47.020000,22.450000,Măgeşti
100674197,2496,47.320000,22.800000,Măerişte
100674214,2470,46.830000,21.680000,Mădăraş
100674230,2486,45.250000,28.150000,Măcin
100674244,2472,46.380000,21.300000,Macea
100674267,2492,44.380000,26.900000,Lupşanu
100674272,2495,46.370000,23.200000,Lupşa
100674294,2501,46.380000,25.220000,Lupeni
100674295,2493,45.350000,23.230000,Lupeni
100674305,2489,45.280000,21.810000,Lupac
100674307,2487,44.620000,25.650000,Lunguleţu
100674318,2480,44.570000,24.180000,Lungeşti
100674323,2467,47.180000,27.150000,Lungani
100674349,2486,45.280000,28.270000,Luncaviţa
100674350,2489,45.080000,22.270000,Luncaviţa
100674402,2488,47.370000,24.980000,Lunca Ilvei
100674413,2501,46.530000,25.970000,Lunca de Sus
100674419,2501,46.570000,25.980000,Lunca de Jos
100674421,2473,44.700000,24.750000,Lunca Corbului
100674439,2491,46.600000,28.170000,Lunca Banului
100674461,2478,47.620000,26.980000,Lunca
100674467,2475,46.850000,24.570000,Lunca
100674470,2470,46.520000,22.470000,Lunca
100674497,2500,43.830000,24.770000,Lunca
100674517,2464,44.280000,28.570000,Lumina
100674523,2471,46.530000,26.830000,Luizi-Călugăra
100674531,2462,45.690000,21.900000,Lugoj
100674533,2470,47.070000,22.350000,Lugaşu de Jos
100674536,2501,46.270000,25.480000,Lueta
100674541,2475,46.480000,24.100000,Luduş
100674550,2487,44.870000,25.230000,Ludeşti
100674556,2499,44.970000,27.080000,Luciu
100674560,2487,44.850000,25.430000,Lucieni
